Gender,Hometown,Live,Greek_,HrsWork,ParntsMar,GPA,SitArea,SkipClass,TextSpd,HrsStudy,CheatEx,Organztns,Relimport,RelPref,RelServs,TimesPray,DiffRel_,Abortion,Euthanasia,SameMarr,Weight,Height,IdlWt,IdlHt,ViewWt,WtTry,SelfAttr,MakeFrnds,ImportFeat,PeopKiss,LongRels,AgeMarry,v1st_child,Children,Siblings,HrsExer,MinsExer,SmokeCig,HrsSleep,ExerReason,FitnMemb,FakeID,DaysAlco,SmokedMJ,LegalMJ_,DrnksUsl,BingeDrk,Virgin,SexNoRel,CheatdSO,CheatTel,SexPartns,UsePtotn
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.6,Middle,1,200,20,No ,2,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Yes     ,105,68,110,70,About right,Stay the same,Unsure,No preference  ,Personality    ,2,1,25,27,2,0,1.5,45,No ,7,Health        ,Yes,No ,1,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,Yes
Male  ,Rural       ,Apartment          ,No ,None      ,Married            ,3.42,Middle,0,200,12,No ,1,Not important   ,Catholic  ,0,0,Yes     ,Yes,No ,Yes     ,163,68,150,84,About right,Stay the same,Yes   ,Opposite gender,Easy to talk to,6,0,23,25,3,2,12,120,No ,6,Get muscular  ,Yes,No ,2,No ,Yes,5 or 6,0,Yes,No ,No ,Yes,0,NA
Female,A small town,Dorm               ,Yes,None      ,Married            ,NA,Middle,1,350,12,No ,2,Very important  ,Catholic  ,4,10,No      ,Yes,No ,Yes     ,120,68,115,70,About right,Stay the same,Yes   ,No preference  ,Personality    ,20,5,27,29,3,2,5,75,No ,5.5,Get muscular  ,Yes,No ,15,Yes,Yes,5 or 6,2,No ,Yes,Yes,Yes,6,Yes
Female,Rural       ,Apartment          ,No ,11 to 20  ,Married            ,2.63,Front ,0,300,20,No ,4,Very important  ,Protestant,2,NA,Yes     ,Yes,Yes,No      ,135,68,145,65,Underweight,Gain         ,Unsure,Opposite gender,NA,5,2,20,21,3,2,0.5,60,No ,5,Reduce stress ,No ,Yes,2,Yes,Yes,3 or 4,1,No ,Yes,Yes,Yes,1,No 
Male  ,A small town,Apartment          ,Yes,None      ,Divorced           ,3.3,Front ,0,750,15,No ,5,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,No      ,140,68,130,71,About right,Lose         ,Unsure,Opposite gender,Sense of humor ,0,1,24,25,3,1,4,120,No ,7,Enjoyment     ,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Male  ,A big city  ,Dorm               ,No ,None      ,Married            ,3.9,Middle,2,400,10,No ,5,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Not sure,150,68,150,72,About right,Stay the same,Yes   ,Same gender    ,Easy to talk to,4,1,25,25,2,0,1.5,45,No ,6,Health        ,Yes,No ,7,No ,No ,5 or 6,0,No ,Yes,No ,Yes,1,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,3.42,Middle,0,300,25,No ,1,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,145,68,130,65,About right,Lose         ,Yes   ,No preference  ,Trust          ,10,4,25,30,2,1,4,45,No ,7.5,Weight control,Yes,No ,8,No ,No ,3 or 4,6,No ,No ,No ,Yes,1,Yes
Male  ,A small town,Apartment          ,No ,None      ,Married            ,2.5,Middle,1,400,20,No ,2,Fairly Important,Protestant,1,1,Yes     ,Yes,Yes,Yes     ,170,68,170,72,About right,Stay the same,Unsure,No preference  ,Trust          ,50,NA,25,26,2,1,4.5,60,No ,7,Get muscular  ,Yes,No ,8,No ,No ,5 or 6,1,No ,Yes,Yes,Yes,19,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,3,Middle,1,400,15,No ,2,Not important   ,Catholic  ,1,0,Yes     ,Yes,Yes,No      ,135,68,125,66,About right,Lose         ,Yes   ,Opposite gender,Personality    ,30,2,25,28,2,1,15.5,90,No ,7,Weight control,Yes,No ,15,Yes,Yes,>8    ,20,No ,Yes,No ,Yes,15,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,2.3,Middle,0,400,10,No ,0,Not important   ,Other     ,0,7,Yes     ,Yes,No ,No      ,130,68,125,70,About right,Stay the same,Yes   ,Opposite gender,Trust          ,20,2,23,24,2,2,3,60,Yes,7,Enjoyment     ,No ,No ,13,Yes,Yes,5 or 6,10,No ,Yes,Yes,Yes,10,No 
Female,Suburban    ,Apartment          ,No ,None      ,Other or Don't Know,3.75,Middle,3,300,20,No ,2,Fairly Important,Catholic  ,0,2,Yes     ,Yes,Yes,No      ,140,68,125,69,About right,Lose         ,Yes   ,Opposite gender,Personality    ,30,8,23,26,3,0,5,45,No ,7,Weight control,Yes,No ,14,Yes,Yes,>8    ,7,No ,Yes,Yes,No ,8,Yes
Female,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,1.95,Back  ,2,750,10,No ,2,Not important   ,Catholic  ,1,0,No      ,Yes,Yes,No      ,135,68,120,69,About right,Lose         ,Yes   ,No preference  ,Easy to talk to,14,2,26,26,2,1,7,60,No ,7,Weight control,Yes,No ,12,Yes,Yes,1 or 2,3,No ,Yes,No ,Yes,8,No 
Female,A big city  ,Dorm               ,No ,None      ,Other or Don't Know,2.98,Back  ,3,272,3,No ,0,Fairly Important,Catholic  ,0,1,Not sure,Yes,Yes,No      ,190,68,140,68,Overweight ,Lose         ,Yes   ,No preference  ,Sense of humor ,NA,4,28,30,3,0,4,60,No ,7,Weight control,Yes,Yes,15,No ,Yes,>8    ,15,No ,Yes,Yes,No ,6,No 
Male  ,A big city  ,Apartment          ,No ,None      ,Other or Don't Know,3.2,Back  ,0,550,20,No ,3,Very important  ,Protestant,2,18,Not sure,Yes,No ,No      ,192,68,192,68,About right,Nothing      ,NA,No preference  ,Trust          ,NA,1,27,27,3,5,9,120,No ,7,Enjoyment     ,Yes,No ,8,No ,Yes,0,0,No ,Yes,No ,No ,5,Yes
Female,A small town,Apartment          ,No ,11 to 20  ,Divorced           ,3.4,Middle,0,200,20,No ,2,Fairly Important,Catholic  ,2,2,Not sure,Yes,No ,Not sure,155,68,145,68,About right,Lose         ,Yes   ,Opposite gender,Sense of humor ,25,2,26,28,2,1,7,60,No ,6,Weight control,Yes,No ,10,No ,No ,5 or 6,6,No ,Yes,No ,NA,3,NA
Female,Suburban    ,Dorm               ,No ,None      ,Other or Don't Know,3.75,Middle,0,450,10,No ,3,Not important   ,Catholic  ,0,4,Yes     ,Yes,Yes,No      ,130,68,120,62,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,20,3,22,22,3,1,10,60,No ,6.5,Weight control,Yes,Yes,10,Yes,No ,3 or 4,10,No ,Yes,No ,Yes,3,No 
Female,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,3.6,Middle,0,600,3,Yes,1,Fairly Important,Jewish    ,0,0,Yes     ,Yes,Yes,Yes     ,133,68,127,67,About right,Lose         ,Yes   ,Opposite gender,Personality    ,35,1,28,29,3,1,2,30,No ,8,Health        ,Yes,No ,10,Yes,No ,5 or 6,9,No ,Yes,No ,Yes,2,No 
Female,Suburban    ,Dorm               ,Yes,None      ,Other or Don't Know,3.55,Middle,1,400,20,No ,2,Fairly Important,Protestant,0,2,Not sure,Yes,Yes,No      ,133,68,125,68,About right,Lose         ,Yes   ,Opposite gender,Other          ,20,2,26,28,4,9,0,45,No ,6,Health        ,Yes,Yes,12,Yes,No ,3 or 4,12,No ,No ,No ,Yes,2,No 
Female,Rural       ,Dorm               ,No ,1 to 10   ,Divorced           ,3.25,Middle,0,400,8,No ,2,Fairly Important,Catholic  ,0,4,Yes     ,Yes,Yes,No      ,135,68,125,70,About right,Lose         ,Yes   ,Opposite gender,Trust          ,10,2,25,28,4,6,4,45,No ,8,Weight control,Yes,No ,16,No ,Yes,5 or 6,16,No ,No ,No ,Yes,2,Yes
Male  ,A big city  ,Apartment          ,No ,None      ,Married            ,NA,Middle,0,2,20,No ,0,Fairly Important,Catholic  ,1,1,Not sure,No ,No ,Not sure,130,68,160,75,Underweight,Gain         ,Unsure,No preference  ,Personality    ,1,3,28,29,2,1,0.5,30,Yes,6,Health        ,No ,No ,3,No ,Yes,1 or 2,0,No ,No ,No ,No ,2,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.94,Middle,0,392,10,No ,3,Very important  ,Catholic  ,4,8,Yes     ,No ,No ,Yes     ,125,68,123,66,About right,Nothing      ,Yes   ,Opposite gender,Personality    ,7,4,25,27,3,3,7,60,No ,6.5,Other         ,Yes,No ,6,No ,No ,3 or 4,0,No ,No ,No ,Yes,2,Yes
Female,Rural       ,Apartment          ,Yes,11 to 20  ,Married            ,3.73,Middle,0,600,20,No ,3,Very important  ,Protestant,4,16,No      ,No ,Yes,No      ,158,68,145,68,About right,Lose         ,Yes   ,Opposite gender,Trust          ,5,2,21,25,3,1,3,30,No ,7.5,Health        ,No ,No ,0,No ,No ,0,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,3.86,Middle,0,300,10,No ,1,Fairly Important,Catholic  ,4,3,Yes     ,Yes,Yes,Yes     ,155,68,140,68,About right,Lose         ,Unsure,Same gender    ,Personality    ,8,0,24,27,3,2,8,60,No ,7,Reduce stress ,Yes,No ,1,No ,No ,3 or 4,2,No ,Yes,No ,Yes,1,Yes
Female,Rural       ,Dorm               ,No ,11 to 20  ,Married            ,3.78,Middle,0,400,30,No ,4,Very important  ,Protestant,6,20,No      ,No ,Yes,Not sure,130,68,125,68,About right,Lose         ,Yes   ,Opposite gender,Trust          ,3,1,22,28,4,2,2,30,No ,6.5,Health        ,No ,No ,10,No ,No ,1 or 2,0,No ,No ,No ,Yes,1,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Divorced           ,3.94,Back  ,0,300,10,No ,0,Fairly Important,Catholic  ,1,0,No      ,No ,Yes,No      ,118,68,115,66,About right,Lose         ,No    ,Opposite gender,Personality    ,15,1,25,27,5,3,0,30,No ,4.5,Health        ,No ,No ,14,Yes,No ,>8    ,10,No ,Yes,Yes,No ,1,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Other or Don't Know,2.93,Middle,1,300,5,Yes,0,Not important   ,Catholic  ,1,2,Yes     ,No ,No ,Yes     ,140,68,130,68,About right,Gain         ,Yes   ,Same gender    ,Sense of humor ,8,2,27,28,4,1,7,45,No ,7,Weight control,Yes,No ,10,Yes,No ,7 or 8,8,No ,No ,No ,Yes,1,Yes
Female,Rural       ,Dorm               ,No ,1 to 10   ,Married            ,4,Middle,0,300,15,No ,3,Fairly Important,Protestant,2,1,No      ,No ,No ,No      ,130,68,120,68,About right,Stay the same,No    ,Opposite gender,Trust          ,2,2,22,25,3,1,0,0,No ,7,NA,No ,No ,0,No ,No ,0,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Dorm               ,No ,1 to 10   ,Married            ,3.8,Front ,0,350,6,No ,4,Very important  ,Catholic  ,6,10,Not sure,No ,No ,Yes     ,125,68,120,65,About right,Lose         ,Yes   ,Opposite gender,NA,4,1,24,25,3,2,3.5,45,No ,7,Weight control,Yes,No ,3,No ,No ,1 or 2,0,No ,No ,No ,Yes,1,Yes
Female,A small town,Apartment          ,No ,None      ,Married            ,3.5,Front ,2,250,8,Yes,4,Very important  ,Catholic  ,2,10,Yes     ,No ,No ,Yes     ,134,68,125,67,Overweight ,Lose         ,Yes   ,Opposite gender,Easy to talk to,15,2,23,23,2,2,2,45,No ,7,Weight control,Yes,Yes,12,No ,Yes,3 or 4,8,No ,No ,No ,No ,1,Yes
Female,Suburban    ,Dorm               ,Yes,None      ,Married            ,2.88,Front ,0,500,30,NA,4,NA,Catholic  ,1,0,NA,Yes,Yes,Yes     ,145,68,130,68,About right,Lose         ,Yes   ,NA,NA,7,1,27,30,3,3,3,60,No ,6,Health        ,Yes,No ,5,Yes,No ,5 or 6,5,No ,No ,NA,NA,1,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.3,Middle,0,500,15,No ,2,Fairly Important,Other     ,2,3,No      ,No ,No ,Yes     ,120,68,120,66,About right,Stay the same,Yes   ,No preference  ,Trust          ,20,2,25,27,4,1,3,75,No ,7,Weight control,Yes,No ,12,Yes,No ,5 or 6,12,Yes,No ,No ,Yes,0,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.29,Middle,1,500,25,No ,2,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Not sure,150,68,125,69,About right,Lose         ,Unsure,No preference  ,Personality    ,3,1,28,30,2,2,2,30,No ,7,Weight control,Yes,No ,2,Yes,Yes,3 or 4,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.2,Middle,1,275,10,No ,2,Not important   ,Jewish    ,0,0,Yes     ,Yes,Yes,Yes     ,150,68,130,65,Overweight ,Lose         ,Yes   ,No preference  ,Personality    ,30,1,27,30,2,1,5,60,No ,8,Weight control,No ,No ,10,Yes,No ,>8    ,8,Yes,No ,No ,Yes,0,Yes
Female,A small town,Dorm               ,No ,1 to 10   ,Divorced           ,3.47,Middle,0,400,4,Yes,2,Very important  ,Catholic  ,12,7,No      ,Yes,No ,No      ,140,68,130,68,About right,Lose         ,Yes   ,No preference  ,Trust          ,0,0,27,28,2,0,2.5,45,No ,8,Health        ,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3,Middle,0,150,6,No ,1,Not important   ,Protestant,0,0,Yes     ,Yes,Yes,No      ,150,68,135,66,About right,Lose         ,Unsure,No preference  ,Personality    ,12,1,25,26,2,1,2.5,30,No ,8,Weight control,Yes,No ,12,Yes,No ,5 or 6,8,Yes,Yes,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,Yes,None      ,Married            ,3.63,Middle,0,420,18,No ,4,NA,Catholic  ,0,6,Yes     ,Yes,No ,Yes     ,155,68,130,68,About right,Lose         ,Yes   ,No preference  ,Personality    ,25,1,26,28,3,2,6.5,60,No ,7.5,Weight control,Yes,No ,12,No ,Yes,3 or 4,2,Yes,Yes,No ,Yes,0,NA
Male  ,Suburban    ,Apartment          ,No ,>20       ,Married            ,3.8,Middle,0,350,4,No ,1,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,No      ,180,68,240,76,About right,Lose         ,Unsure,Same gender    ,Easy to talk to,6,2,30,NA,0,4,8,120,No ,6,Weight control,Yes,No ,10,Yes,Yes,>8    ,6,Yes,Yes,No ,Yes,0,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.39,Middle,0,400,40,No ,3,Very important  ,Protestant,0,30,Not sure,No ,Yes,No      ,155,68,140,68,Overweight ,Lose         ,Unsure,No preference  ,Sense of humor ,2,0,26,28,4,1,0,60,No ,7,Weight control,Yes,No ,6,No ,No ,5 or 6,0,Yes,No ,No ,No ,0,Yes
Female,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3.33,Middle,0,500,50,No ,2,Fairly Important,Catholic  ,2,5,Yes     ,No ,No ,Yes     ,180,68,150,68,Overweight ,Lose         ,Unsure,Opposite gender,Easy to talk to,2,1,25,27,2,2,2,45,No ,9,Weight control,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.5,Front ,0,600,20,No ,8,Very important  ,Catholic  ,5,20,Yes     ,Yes,No ,Yes     ,134,68,125,70,About right,Lose         ,Yes   ,No preference  ,Personality    ,40,4,26,28,3,2,7,45,No ,8,Health        ,Yes,No ,6,No ,No ,1 or 2,2,Yes,No ,Yes,Yes,0,Yes
Male  ,Rural       ,Dorm               ,No ,1 to 10   ,Married            ,3.18,Back  ,0,379,6,No ,4,Very important  ,Protestant,8,21,No      ,No ,No ,Yes     ,150,68,170,70,About right,Gain         ,Yes   ,No preference  ,NA,1,1,23,25,3,2,6,60,No ,7,Health        ,No ,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Male  ,Rural       ,Apartment          ,No ,None      ,Married            ,3.77,Middle,0,350,15,No ,3,Very important  ,Protestant,12,14,No      ,No ,No ,Yes     ,165,68,165,74,Overweight ,Lose         ,No    ,Same gender    ,Personality    ,3,2,26,30,3,1,8,90,No ,7,Get muscular  ,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.33,Middle,0,415,15,No ,0,Fairly Important,Protestant,0,3,Yes     ,Yes,Yes,Yes     ,160,68,150,66,Overweight ,Lose         ,Yes   ,Opposite gender,Trust          ,5,0,25,27,3,2,5,45,No ,8.5,Weight control,Yes,No ,6,No ,No ,5 or 6,5,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Divorced           ,3.94,Middle,0,650,20,No ,3,Fairly Important,Other     ,3,3,Not sure,Yes,Yes,No      ,150,68,130,67,About right,Lose         ,Unsure,No preference  ,Personality    ,9,3,30,33,2,1,2.5,30,No ,8.5,Health        ,Yes,No ,7,No ,No ,1 or 2,2,Yes,No ,No ,NA,0,NA
Female,Suburban    ,Apartment          ,No ,NA,Married            ,3.18,NA,0,400,7,No ,0,Fairly Important,Catholic  ,2,2,Yes     ,Yes,Yes,Not sure,142,68,130,68,NA,NA,Unsure,No preference  ,Sense of humor ,3,0,25,28,3,2,1,45,No ,7,Weight control,NA,No ,9,Yes,Yes,5 or 6,6,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Apartment          ,No ,11 to 20  ,Married            ,3.41,Back  ,0,530,24,No ,2,Fairly Important,Catholic  ,1,2,Yes     ,Yes,No ,Yes     ,130,68,120,68,About right,Lose         ,Yes   ,Same gender    ,Personality    ,NA,NA,28,30,0,2,5,75,No ,7.5,Weight control,Yes,No ,6,No ,No ,3 or 4,2,Yes,Yes,No ,No ,0,No 
Female,Suburban    ,Apartment          ,No ,None      ,Married            ,3.8,Middle,0,250,3,No ,3,Very important  ,Protestant,8,14,No      ,No ,No ,Not sure,135,68,130,70,About right,Stay the same,Yes   ,Opposite gender,Easy to talk to,15,9,22,25,3,1,7,60,No ,7,Reduce stress ,Yes,No ,0,No ,No ,3 or 4,0,Yes,NA,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.5,Middle,2,250,16,No ,2,Fairly Important,Catholic  ,1,1,Yes     ,Yes,Yes,Yes     ,138,68,125,65,Overweight ,Lose         ,Unsure,Opposite gender,Sense of humor ,25,1,25,28,2,3,3.5,45,No ,7,Weight control,Yes,No ,17,Yes,Yes,>8    ,12,Yes,Yes,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,2.75,Middle,0,350,20,No ,1,Fairly Important,Catholic  ,0,3,Yes     ,Yes,No ,Yes     ,132,68,125,68,About right,Lose         ,Yes   ,Opposite gender,Personality    ,10,2,24,26,4,2,23,120,No ,6,Enjoyment     ,No ,No ,4,No ,Yes,7 or 8,4,Yes,No ,No ,Yes,0,Yes
Female,A big city  ,Apartment          ,No ,1 to 10   ,Married            ,3.36,Middle,0,300,6,No ,2,Fairly Important,Catholic  ,2,10,Yes     ,No ,No ,Yes     ,190,68,145,68,Overweight ,Lose         ,Yes   ,Same gender    ,Personality    ,3,0,26,32,3,2,2,30,No ,7.5,Weight control,No ,No ,2,No ,No ,3 or 4,0,Yes,No ,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.96,Middle,0,300,13,No ,2,Very important  ,Catholic  ,2,10,Yes     ,No ,Yes,Yes     ,132,68,128,69,About right,Stay the same,Yes   ,No preference  ,Other          ,7,3,24,27,NA,1,5,75,No ,6.5,Health        ,Yes,No ,1,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,A small town,Dorm               ,No ,1 to 10   ,Married            ,3.97,Front ,0,400,35,No ,5,Very important  ,Protestant,12,21,No      ,No ,No ,Yes     ,120,68,120,68,About right,Stay the same,Yes   ,No preference  ,Other          ,3,2,25,28,3,2,10,60,No ,6.5,Enjoyment     ,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Female,A small town,Dorm               ,No ,None      ,Married            ,3.8,Front ,0,400,40,No ,3,Very important  ,Catholic  ,4,7,Yes     ,Yes,Yes,No      ,124,68,118,69,About right,Lose         ,Unsure,No preference  ,Trust          ,1,0,NA,32,3,1,4,30,No ,7.5,Health        ,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.69,Middle,0,350,5,No ,1,Fairly Important,Catholic  ,3,1,Yes     ,No ,Yes,Yes     ,175,68,165,70,About right,Lose         ,Unsure,No preference  ,Trust          ,2,1,26,28,0,2,0,60,No ,8.5,Health        ,No ,No ,0,No ,Yes,1 or 2,0,Yes,Yes,No ,Yes,0,NA
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,4,Front ,0,400,20,No ,5,Very important  ,Protestant,3,25,No      ,Yes,No ,Yes     ,145,68,135,67,About right,Lose         ,Yes   ,Same gender    ,Personality    ,3,1,25,29,2,3,3.5,45,No ,8,Health        ,Yes,No ,1,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,Yes
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,3.5,Middle,0,300,13,No ,3,Fairly Important,Catholic  ,1,7,Not sure,Yes,Yes,Yes     ,135,69,125,68,About right,Lose         ,Unsure,Opposite gender,NA,15,6,25,27,2,1,2,30,No ,6,Other         ,Yes,No ,9,No ,No ,7 or 8,6,Yes,No ,No ,Yes,NA,NA
Male  ,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,3,Middle,3,450,25,Yes,2,Fairly Important,Protestant,0,0,Not sure,No ,No ,Yes     ,160,69,150,74,Overweight ,Lose         ,Yes   ,Same gender    ,Sense of humor ,20,1,27,30,3,2,0,30,Yes,6,Weight control,No ,No ,14,Yes,Yes,7 or 8,12,No ,Yes,Yes,No ,3,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.1,Back  ,NA,300,20,No ,2,Fairly Important,Catholic  ,4,15,Not sure,Yes,Yes,Yes     ,210,69,175,76,Overweight ,Lose         ,No    ,No preference  ,Trust          ,17,4,23,25,3,3,8,60,No ,5,Weight control,Yes,No ,6,No ,Yes,7 or 8,0,No ,Yes,No ,Yes,2,Yes
Male  ,A small town,Apartment          ,No ,None      ,Divorced           ,3.51,Back  ,3,350,7,No ,0,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,Not sure,180,69,NA,NA,About right,Nothing      ,Unsure,Same gender    ,Easy to talk to,3,NA,NA,NA,3,2,NA,NA,No ,6,Health        ,Yes,No ,12,No ,No ,5 or 6,NA,No ,Yes,No ,Yes,1,Yes
Male  ,NA,Apartment          ,No ,NA,Married            ,3.82,Middle,0,200,15,No ,0,NA,NA,0,0,NA,Yes,Yes,NA,145,69,145,70,About right,NA,NA,Opposite gender,NA,NA,0,25,NA,0,3,0,0,No ,8,Don't exercise,NA,No ,10,Yes,Yes,3 or 4,0,Yes,No ,No ,Yes,0,Yes
Male  ,Rural       ,Apartment          ,No ,None      ,Married            ,3.7,Middle,0,180,20,No ,3,Fairly Important,Protestant,1,3,Yes     ,No ,Yes,Yes     ,162,69,155,70,About right,Lose         ,Yes   ,Same gender    ,Easy to talk to,5,3,25,28,2,1,1.5,60,No ,7,Weight control,No ,No ,2,No ,Yes,1 or 2,0,Yes,Yes,No ,Yes,0,Yes
Male  ,A big city  ,Dorm               ,No ,1 to 10   ,Married            ,3.53,Middle,1,400,5,No ,2,Very important  ,Catholic  ,4,31,Yes     ,No ,No ,Not sure,138,69,160,72,Underweight,Gain         ,Yes   ,Same gender    ,Personality    ,2,6,25,25,4,2,6,30,No ,5,Health        ,No ,No ,1,No ,No ,1 or 2,0,Yes,No ,No ,No ,0,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3,Middle,0,250,20,No ,0,Fairly Important,Catholic  ,4,2,Not sure,Yes,Yes,Yes     ,145,69,140,72,About right,Stay the same,Yes   ,No preference  ,Easy to talk to,5,0,25,28,2,0,1,15,No ,8,Reduce stress ,No ,No ,8,No ,No ,5 or 6,0,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Other or Don't Know,3.3,Middle,0,275,4,No ,1,Not important   ,Catholic  ,0,7,Yes     ,Yes,Yes,Yes     ,155,69,160,70,About right,Stay the same,Yes   ,Same gender    ,Personality    ,7,0,27,27,3,2,2,15,No ,8,Enjoyment     ,No ,No ,16,Yes,Yes,>8    ,15,No ,Yes,No ,No ,1,Yes
Male  ,Suburban    ,Apartment          ,Yes,1 to 10   ,Married            ,2.7,Middle,1,150,4,No ,2,Fairly Important,Catholic  ,2,0,Yes     ,Yes,Yes,Yes     ,220,69,180,72,Overweight ,Lose         ,Yes   ,No preference  ,Sense of humor ,12,2,26,28,2,2,5.5,45,Yes,8,Weight control,Yes,No ,12,No ,Yes,>8    ,12,Yes,Yes,No ,Yes,0,Yes
Male  ,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,2.91,Front ,2,280,8,Yes,5,Fairly Important,Other     ,5,5,No      ,Yes,Yes,Yes     ,150,69,150,72,About right,Stay the same,Yes   ,Opposite gender,Personality    ,19,2,25,30,2,1,8,90,No ,7,Weight control,Yes,No ,6,Yes,Yes,5 or 6,4,No ,Yes,No ,Yes,16,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.35,Back  ,0,200,7,No ,1,Not important   ,Other     ,0,1,Yes     ,Yes,Yes,No      ,145,69,170,72,About right,Gain         ,Yes   ,No preference  ,Personality    ,8,0,25,28,2,2,3.5,45,No ,7,Health        ,Yes,Yes,16,Yes,Yes,5 or 6,16,No ,Yes,No ,No ,5,Yes
Male  ,Suburban    ,Dorm               ,Yes,None      ,Married            ,3.3,Middle,2,300,6,No ,3,Very important  ,Other     ,3,1,Yes     ,No ,Yes,No      ,150,69,165,73,About right,Stay the same,Yes   ,No preference  ,NA,10,1,25,27,2,1,6,45,No ,7,Get muscular  ,Yes,Yes,8,NA,No ,5 or 6,5,Yes,Yes,No ,No ,NA,No 
